starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 20:44:22 2012	1335267862	6	0	6	0
Tue Apr 24 20:44:22 2012	1335267862	6	0	6	0
Tue Apr 24 20:44:22 2012	1335267862	6	0	6	0
Tue Apr 24 20:44:22 2012	1335267862	6	0	6	0
Tue Apr 24 20:44:22 2012	1335267862	6	0	6	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:22 2012	1335267862	7	0	7	0
Tue Apr 24 20:44:23 2012	1335267863	7	0	7	2
Tue Apr 24 20:44:23 2012	1335267863	7	0	7	2
Tue Apr 24 20:44:23 2012	1335267863	7	0	7	2
Tue Apr 24 20:44:23 2012	1335267863	7	0	7	2
Tue Apr 24 20:44:23 2012	1335267863	7	0	7	2
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:23 2012	1335267863	8	0	8	0
Tue Apr 24 20:44:22 2012	1335267862	8	0	8	0
