starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 20:44:31 2012	1335267871	7	0	7	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	2
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	2
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	2
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	2
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	8	0	8	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	1
Tue Apr 24 20:44:31 2012	1335267871	8	1	9	1
Tue Apr 24 20:44:31 2012	1335267871	8	1	9	0
Tue Apr 24 20:44:31 2012	1335267871	8	1	9	0
Tue Apr 24 20:44:31 2012	1335267871	9	0	9	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	4
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	3
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	4
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	4
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	4
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	2
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	2
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	0
