starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 20:44:30 2012	1335267870	3	3	6	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	6	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	6	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	6	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	6	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	6	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	7	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	7	2
Tue Apr 24 20:44:30 2012	1335267870	3	3	7	2
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	2
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	2
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	2
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	2
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	0
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	7	0	7	1
Tue Apr 24 20:44:30 2012	1335267870	3	4	7	3
Tue Apr 24 20:44:30 2012	1335267870	3	4	7	3
Tue Apr 24 20:44:30 2012	1335267870	3	4	7	3
Tue Apr 24 20:44:30 2012	1335267870	3	4	7	3
Tue Apr 24 20:44:30 2012	1335267870	3	4	8	3
Tue Apr 24 20:44:30 2012	1335267870	3	4	8	3
Tue Apr 24 20:44:30 2012	1335267870	3	4	8	3
Tue Apr 24 20:44:30 2012	1335267870	7	1	8	0
Tue Apr 24 20:44:30 2012	1335267870	4	5	8	4
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	2
Tue Apr 24 20:44:30 2012	1335267870	4	5	8	4
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	1
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	2
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	2
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	2
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	0
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	2
Tue Apr 24 20:44:30 2012	1335267870	4	5	8	4
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	0
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	0
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	0
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	2
Tue Apr 24 20:44:30 2012	1335267870	8	0	8	0
Tue Apr 24 20:44:30 2012	1335267870	4	5	9	4
Tue Apr 24 20:44:30 2012	1335267870	4	5	9	4
Tue Apr 24 20:44:30 2012	1335267870	4	5	9	4
Tue Apr 24 20:44:30 2012	1335267870	4	5	9	4
Tue Apr 24 20:44:30 2012	1335267870	7	2	9	1
Tue Apr 24 20:44:30 2012	1335267870	4	6	9	5
Tue Apr 24 20:44:30 2012	1335267870	4	6	9	5
Tue Apr 24 20:44:30 2012	1335267870	4	6	9	5
Tue Apr 24 20:44:30 2012	1335267870	4	6	9	5
Tue Apr 24 20:44:30 2012	1335267870	4	6	9	5
Tue Apr 24 20:44:30 2012	1335267870	7	3	10	2
Tue Apr 24 20:44:30 2012	1335267870	4	6	10	5
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	2
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	3
Tue Apr 24 20:44:30 2012	1335267870	4	6	10	5
Tue Apr 24 20:44:30 2012	1335267870	4	6	10	5
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	10	0
Tue Apr 24 20:44:31 2012	1335267871	7	3	10	1
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	3
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	3
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	3
Tue Apr 24 20:44:31 2012	1335267871	7	3	10	1
Tue Apr 24 20:44:31 2012	1335267871	7	3	10	1
Tue Apr 24 20:44:31 2012	1335267871	10	0	10	3
Tue Apr 24 20:44:31 2012	1335267871	7	3	10	1
Tue Apr 24 20:44:30 2012	1335267870	4	7	10	6
Tue Apr 24 20:44:30 2012	1335267870	4	7	10	6
Tue Apr 24 20:44:30 2012	1335267870	4	7	10	6
Tue Apr 24 20:44:30 2012	1335267870	4	7	10	6
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	4	7	11	6
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	4	7	11	6
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	10	0	11	0
Tue Apr 24 20:44:30 2012	1335267870	9	2	11	1
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	10	0	11	0
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	0
Tue Apr 24 20:44:30 2012	1335267870	10	0	11	0
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	0
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	2
Tue Apr 24 20:44:30 2012	1335267870	10	1	11	0
Tue Apr 24 20:44:30 2012	1335267870	10	1	11	0
Tue Apr 24 20:44:30 2012	1335267870	4	7	11	7
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	4	7	11	7
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	4
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	4
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	4
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	4	7	11	7
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:31 2012	1335267871	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	4	7	11	7
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	4	8	11	7
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	11	0	11	3
Tue Apr 24 20:44:30 2012	1335267870	4	8	11	7
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	0
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	9	3	12	1
Tue Apr 24 20:44:31 2012	1335267871	9	3	12	1
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	3
Tue Apr 24 20:44:31 2012	1335267871	9	3	12	1
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	0
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	0
Tue Apr 24 20:44:30 2012	1335267870	4	8	12	8
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	0
Tue Apr 24 20:44:30 2012	1335267870	4	8	12	8
Tue Apr 24 20:44:30 2012	1335267870	4	8	12	8
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	2
Tue Apr 24 20:44:30 2012	1335267870	12	1	12	0
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	3
Tue Apr 24 20:44:30 2012	1335267870	4	8	12	8
Tue Apr 24 20:44:30 2012	1335267870	4	8	12	8
Tue Apr 24 20:44:30 2012	1335267870	4	8	12	8
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:30 2012	1335267870	12	0	12	0
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:31 2012	1335267871	12	0	12	2
Tue Apr 24 20:44:30 2012	1335267870	12	0	13	0
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	2
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	2
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	2
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	2
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	2
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:30 2012	1335267870	12	0	13	0
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	3
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	3
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	3
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	2
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	2
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:30 2012	1335267870	12	0	13	0
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	10	3	13	1
Tue Apr 24 20:44:31 2012	1335267871	10	3	13	1
Tue Apr 24 20:44:31 2012	1335267871	10	3	13	1
Tue Apr 24 20:44:30 2012	1335267870	12	0	13	0
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:30 2012	1335267870	13	0	13	2
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	13	0	13	3
Tue Apr 24 20:44:31 2012	1335267871	10	3	13	1
