starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 25 15:33:48 2012	1335335628	10	1	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	1	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	10	2	12	0
Wed Apr 25 15:33:48 2012	1335335628	15	1	16	0
Wed Apr 25 15:33:48 2012	1335335628	15	1	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	1	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	15	2	17	0
Wed Apr 25 15:33:48 2012	1335335628	19	1	20	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	20	1	21	0
Wed Apr 25 15:33:48 2012	1335335628	23	1	24	0
Wed Apr 25 15:33:48 2012	1335335628	25	1	26	0
Wed Apr 25 15:33:48 2012	1335335628	25	1	26	0
