starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	10	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	0	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	0	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	0	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	11	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	10	1	11	0
Wed Apr 25 15:43:34 2012	1335336214	15	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	15	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	15	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	15	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	16	0
Wed Apr 25 15:43:34 2012	1335336214	17	0	17	0
Wed Apr 25 15:43:34 2012	1335336214	17	0	17	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	17	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	17	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	17	0
Wed Apr 25 15:43:34 2012	1335336214	16	0	17	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	17	0
Wed Apr 25 15:43:34 2012	1335336214	16	1	17	0
Wed Apr 25 15:43:34 2012	1335336214	24	0	24	0
Wed Apr 25 15:43:34 2012	1335336214	24	0	24	0
Wed Apr 25 15:43:34 2012	1335336214	24	0	24	0
Wed Apr 25 15:43:34 2012	1335336214	25	0	25	0
Wed Apr 25 15:43:34 2012	1335336214	25	0	25	0
Wed Apr 25 15:43:34 2012	1335336214	25	1	25	0
Wed Apr 25 15:43:34 2012	1335336214	25	1	25	0
Wed Apr 25 15:43:34 2012	1335336214	25	1	25	0
Wed Apr 25 15:43:34 2012	1335336214	25	1	25	0
Wed Apr 25 15:43:34 2012	1335336214	24	1	25	0
Wed Apr 25 15:43:34 2012	1335336214	5	20	25	19
Wed Apr 25 15:43:34 2012	1335336214	5	20	25	19
Wed Apr 25 15:43:34 2012	1335336214	5	20	25	19
Wed Apr 25 15:43:34 2012	1335336214	5	21	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	21	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	21	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	21	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	21	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	21	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	26	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	27	20
Wed Apr 25 15:43:34 2012	1335336214	5	22	27	20
Wed Apr 25 15:43:34 2012	1335336214	5	30	35	29
Wed Apr 25 15:43:34 2012	1335336214	5	30	35	29
Wed Apr 25 15:43:34 2012	1335336214	5	30	35	29
Wed Apr 25 15:43:34 2012	1335336214	5	30	35	29
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	5	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	31	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	32	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	32	36	30
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	4	32	37	32
Wed Apr 25 15:43:34 2012	1335336214	40	1	41	0
Wed Apr 25 15:43:34 2012	1335336214	40	2	41	0
Wed Apr 25 15:43:34 2012	1335336214	40	1	41	0
Wed Apr 25 15:43:34 2012	1335336214	4	38	42	37
Wed Apr 25 15:43:34 2012	1335336214	4	40	44	39
Wed Apr 25 15:43:34 2012	1335336214	4	40	45	39
Wed Apr 25 15:43:34 2012	1335336214	4	41	45	39
Wed Apr 25 15:43:34 2012	1335336214	4	41	45	39
Wed Apr 25 15:43:34 2012	1335336214	4	42	46	41
Wed Apr 25 15:43:34 2012	1335336214	4	42	46	41
Wed Apr 25 15:43:34 2012	1335336214	4	42	46	41
Wed Apr 25 15:43:34 2012	1335336214	46	1	47	0
Wed Apr 25 15:43:34 2012	1335336214	46	1	47	0
Wed Apr 25 15:43:34 2012	1335336214	46	1	47	0
Wed Apr 25 15:43:34 2012	1335336214	46	1	47	0
Wed Apr 25 15:43:34 2012	1335336214	46	1	47	0
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	4	43	47	42
Wed Apr 25 15:43:34 2012	1335336214	5	42	47	41
Wed Apr 25 15:43:34 2012	1335336214	5	42	47	41
Wed Apr 25 15:43:34 2012	1335336214	5	42	47	41
Wed Apr 25 15:43:34 2012	1335336214	5	42	47	41
Wed Apr 25 15:43:34 2012	1335336214	48	0	48	0
Wed Apr 25 15:43:34 2012	1335336214	49	1	50	0
Wed Apr 25 15:43:34 2012	1335336214	49	1	50	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	50	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	50	0
Wed Apr 25 15:43:34 2012	1335336214	50	0	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	0	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	50	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	51	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	52	0
Wed Apr 25 15:43:34 2012	1335336214	51	1	52	0
Wed Apr 25 15:43:34 2012	1335336214	53	1	54	0
Wed Apr 25 15:43:34 2012	1335336214	53	1	54	0
Wed Apr 25 15:43:34 2012	1335336214	53	1	54	0
Wed Apr 25 15:43:34 2012	1335336214	55	1	55	0
Wed Apr 25 15:43:34 2012	1335336214	55	1	55	0
Wed Apr 25 15:43:34 2012	1335336214	54	1	55	0
Wed Apr 25 15:43:34 2012	1335336214	55	1	55	0
Wed Apr 25 15:43:34 2012	1335336214	54	1	55	0
Wed Apr 25 15:43:34 2012	1335336214	55	1	55	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	56	1	57	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	58	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	57	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	58	1	58	0
Wed Apr 25 15:43:34 2012	1335336214	58	0	58	0
Wed Apr 25 15:43:34 2012	1335336214	60	1	60	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	61	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	61	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	61	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	61	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	61	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	62	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	62	0
Wed Apr 25 15:43:34 2012	1335336214	61	1	62	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	62	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	63	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	63	1	63	0
Wed Apr 25 15:43:34 2012	1335336214	63	1	64	0
Wed Apr 25 15:43:34 2012	1335336214	63	1	64	0
Wed Apr 25 15:43:34 2012	1335336214	63	1	64	0
Wed Apr 25 15:43:34 2012	1335336214	64	1	64	0
Wed Apr 25 15:43:34 2012	1335336214	65	1	65	0
Wed Apr 25 15:43:34 2012	1335336214	67	1	68	0
Wed Apr 25 15:43:34 2012	1335336214	67	1	68	0
Wed Apr 25 15:43:34 2012	1335336214	67	1	68	0
Wed Apr 25 15:43:34 2012	1335336214	67	1	68	0
Wed Apr 25 15:43:34 2012	1335336214	67	1	68	0
Wed Apr 25 15:43:34 2012	1335336214	67	1	68	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	69	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	69	0
Wed Apr 25 15:43:34 2012	1335336214	68	1	69	0
Wed Apr 25 15:43:34 2012	1335336214	68	1	69	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	70	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	70	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	70	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	70	0
Wed Apr 25 15:43:34 2012	1335336214	69	1	70	0
Wed Apr 25 15:43:34 2012	1335336214	71	1	71	0
Wed Apr 25 15:43:34 2012	1335336214	71	1	71	0
Wed Apr 25 15:43:35 2012	1335336215	72	1	73	0
Wed Apr 25 15:43:35 2012	1335336215	72	1	73	0
Wed Apr 25 15:43:35 2012	1335336215	72	1	73	0
Wed Apr 25 15:43:35 2012	1335336215	73	1	74	0
Wed Apr 25 15:43:35 2012	1335336215	73	1	74	0
Wed Apr 25 15:43:35 2012	1335336215	73	1	74	0
Wed Apr 25 15:43:35 2012	1335336215	73	1	74	0
Wed Apr 25 15:43:35 2012	1335336215	73	1	74	0
Wed Apr 25 15:43:35 2012	1335336215	74	1	75	0
Wed Apr 25 15:43:35 2012	1335336215	74	1	75	0
Wed Apr 25 15:43:34 2012	1335336214	75	1	75	0
Wed Apr 25 15:43:34 2012	1335336214	75	1	75	0
Wed Apr 25 15:43:34 2012	1335336214	75	1	75	0
Wed Apr 25 15:43:34 2012	1335336214	75	1	75	0
Wed Apr 25 15:43:34 2012	1335336214	75	1	76	0
Wed Apr 25 15:43:34 2012	1335336214	76	1	76	0
Wed Apr 25 15:43:34 2012	1335336214	75	1	76	0
Wed Apr 25 15:43:34 2012	1335336214	76	1	77	0
Wed Apr 25 15:43:34 2012	1335336214	76	1	77	0
Wed Apr 25 15:43:34 2012	1335336214	76	1	77	0
Wed Apr 25 15:43:34 2012	1335336214	76	1	77	0
Wed Apr 25 15:43:34 2012	1335336214	77	1	78	0
Wed Apr 25 15:43:34 2012	1335336214	78	1	79	0
Wed Apr 25 15:43:34 2012	1335336214	82	1	83	0
Wed Apr 25 15:43:34 2012	1335336214	82	1	83	0
Wed Apr 25 15:43:34 2012	1335336214	83	1	84	0
Wed Apr 25 15:43:34 2012	1335336214	83	1	84	0
Wed Apr 25 15:43:34 2012	1335336214	83	1	84	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	92	0
Wed Apr 25 15:43:35 2012	1335336215	91	1	92	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	92	0
Wed Apr 25 15:43:35 2012	1335336215	91	1	92	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	92	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	92	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	92	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	93	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	93	1	93	0
Wed Apr 25 15:43:35 2012	1335336215	93	1	94	0
Wed Apr 25 15:43:35 2012	1335336215	93	1	94	0
Wed Apr 25 15:43:35 2012	1335336215	93	1	94	0
Wed Apr 25 15:43:35 2012	1335336215	93	1	94	0
Wed Apr 25 15:43:35 2012	1335336215	94	1	94	0
Wed Apr 25 15:43:35 2012	1335336215	94	1	94	0
Wed Apr 25 15:43:35 2012	1335336215	95	1	96	0
Wed Apr 25 15:43:35 2012	1335336215	100	1	101	0
Wed Apr 25 15:43:35 2012	1335336215	101	1	102	0
Wed Apr 25 15:43:35 2012	1335336215	102	1	103	0
Wed Apr 25 15:43:35 2012	1335336215	103	1	103	0
Wed Apr 25 15:43:35 2012	1335336215	103	1	104	0
Wed Apr 25 15:43:35 2012	1335336215	114	1	115	0
Wed Apr 25 15:43:35 2012	1335336215	114	1	115	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	115	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	116	1	116	0
Wed Apr 25 15:43:35 2012	1335336215	116	1	117	0
Wed Apr 25 15:43:35 2012	1335336215	118	1	118	0
Wed Apr 25 15:43:35 2012	1335336215	118	1	118	0
Wed Apr 25 15:43:35 2012	1335336215	117	1	118	0
Wed Apr 25 15:43:35 2012	1335336215	119	1	119	0
Wed Apr 25 15:43:35 2012	1335336215	119	1	120	0
Wed Apr 25 15:43:35 2012	1335336215	119	1	120	0
Wed Apr 25 15:43:35 2012	1335336215	119	1	120	0
Wed Apr 25 15:43:35 2012	1335336215	119	1	120	0
