starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 20:41:00 2012	1335267660	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:40:59 2012	1335267659	11	1	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:40:59 2012	1335267659	12	1	13	0
Tue Apr 24 20:40:59 2012	1335267659	10	3	13	0
Tue Apr 24 20:40:59 2012	1335267659	10	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	12	1	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	12	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:40:59 2012	1335267659	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	12	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	13	1	13	0
Tue Apr 24 20:40:59 2012	1335267659	12	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	13	1	13	0
Tue Apr 24 20:40:59 2012	1335267659	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:40:59 2012	1335267659	13	1	13	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	13	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	14	0
Tue Apr 24 20:40:59 2012	1335267659	12	2	14	0
Tue Apr 24 20:41:00 2012	1335267660	11	3	14	0
Tue Apr 24 20:40:59 2012	1335267659	12	2	14	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	14	0
Tue Apr 24 20:41:00 2012	1335267660	11	2	14	0
Tue Apr 24 20:41:00 2012	1335267660	12	2	14	0
