starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 20:41:00 2012	1335267660	8	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	0	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	8	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	9	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	9	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	8	2	10	0
Tue Apr 24 20:41:00 2012	1335267660	8	2	10	0
Tue Apr 24 20:41:00 2012	1335267660	8	2	10	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	10	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	10	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	6	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	1	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	7	11	5
Tue Apr 24 20:41:00 2012	1335267660	5	7	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	7	11	5
Tue Apr 24 20:41:00 2012	1335267660	5	7	11	5
Tue Apr 24 20:41:00 2012	1335267660	11	0	11	0
Tue Apr 24 20:41:00 2012	1335267660	5	7	11	5
Tue Apr 24 20:41:00 2012	1335267660	5	7	11	5
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	12	0	12	0
Tue Apr 24 20:41:00 2012	1335267660	5	8	13	7
Tue Apr 24 20:41:00 2012	1335267660	5	8	13	7
Tue Apr 24 20:41:00 2012	1335267660	5	8	13	7
Tue Apr 24 20:41:00 2012	1335267660	4	8	13	7
