starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 17:50:14 2012	1335257414	27	0	27	0
Tue Apr 24 17:50:14 2012	1335257414	27	0	27	0
Tue Apr 24 17:50:14 2012	1335257414	27	0	27	2
Tue Apr 24 17:50:14 2012	1335257414	27	0	27	2
Tue Apr 24 17:50:14 2012	1335257414	27	0	27	2
Tue Apr 24 17:50:14 2012	1335257414	28	0	28	2
Tue Apr 24 17:50:14 2012	1335257414	26	2	28	2
Tue Apr 24 17:50:14 2012	1335257414	26	2	28	2
Tue Apr 24 17:50:14 2012	1335257414	28	0	28	2
Tue Apr 24 17:50:14 2012	1335257414	28	0	28	0
Tue Apr 24 17:50:14 2012	1335257414	28	0	28	2
Tue Apr 24 17:50:14 2012	1335257414	28	0	28	2
Tue Apr 24 17:50:14 2012	1335257414	28	2	30	2
Tue Apr 24 17:50:14 2012	1335257414	28	2	30	2
Tue Apr 24 17:50:14 2012	1335257414	30	0	30	2
Tue Apr 24 17:50:14 2012	1335257414	30	0	30	2
Tue Apr 24 17:50:14 2012	1335257414	30	0	30	2
Tue Apr 24 17:50:14 2012	1335257414	31	0	31	2
Tue Apr 24 17:50:14 2012	1335257414	30	2	32	2
Tue Apr 24 17:50:14 2012	1335257414	30	2	32	2
Tue Apr 24 17:50:14 2012	1335257414	32	0	32	2
Tue Apr 24 17:50:14 2012	1335257414	32	0	32	0
Tue Apr 24 17:50:14 2012	1335257414	32	0	32	2
Tue Apr 24 17:50:14 2012	1335257414	32	0	32	2
Tue Apr 24 17:50:14 2012	1335257414	33	0	33	0
Tue Apr 24 17:50:14 2012	1335257414	33	0	33	2
Tue Apr 24 17:50:14 2012	1335257414	33	0	33	2
Tue Apr 24 17:50:14 2012	1335257414	33	0	33	2
Tue Apr 24 17:50:14 2012	1335257414	31	2	33	2
Tue Apr 24 17:50:14 2012	1335257414	35	0	35	2
Tue Apr 24 17:50:14 2012	1335257414	35	0	35	2
Tue Apr 24 17:50:14 2012	1335257414	35	0	35	2
Tue Apr 24 17:50:14 2012	1335257414	35	0	35	2
Tue Apr 24 17:50:14 2012	1335257414	33	2	35	2
Tue Apr 24 17:50:14 2012	1335257414	36	0	36	0
Tue Apr 24 17:50:14 2012	1335257414	36	0	36	0
Tue Apr 24 17:50:14 2012	1335257414	36	0	36	2
Tue Apr 24 17:50:14 2012	1335257414	36	0	36	2
Tue Apr 24 17:50:14 2012	1335257414	35	2	36	2
Tue Apr 24 17:50:14 2012	1335257414	36	0	36	2
Tue Apr 24 17:50:14 2012	1335257414	35	2	36	2
Tue Apr 24 17:50:14 2012	1335257414	37	0	37	2
Tue Apr 24 17:50:14 2012	1335257414	37	0	37	2
Tue Apr 24 17:50:14 2012	1335257414	37	0	37	2
Tue Apr 24 17:50:14 2012	1335257414	37	0	37	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	0
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	37	2	39	2
Tue Apr 24 17:50:14 2012	1335257414	39	0	39	2
Tue Apr 24 17:50:14 2012	1335257414	38	2	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	40	0	40	2
Tue Apr 24 17:50:14 2012	1335257414	39	2	40	1
Tue Apr 24 17:50:14 2012	1335257414	41	0	41	0
Tue Apr 24 17:50:14 2012	1335257414	41	0	41	2
Tue Apr 24 17:50:14 2012	1335257414	41	0	41	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	40	2	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	40	2	42	2
Tue Apr 24 17:50:14 2012	1335257414	40	2	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	0
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	0
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	0
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	0
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	2
Tue Apr 24 17:50:14 2012	1335257414	42	0	42	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	41	2	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	42	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	41	2	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	43	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	42	1	44	1
Tue Apr 24 17:50:14 2012	1335257414	42	2	44	1
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	43	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	43	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	42	2	44	1
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	42	2	44	1
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	2
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	1
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	1
Tue Apr 24 17:50:14 2012	1335257414	44	0	44	0
