starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	32	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	1
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	1
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	32	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	1
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	1
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	1	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	1	33	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	34	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	34	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	34	0
Tue Apr 24 17:50:10 2012	1335257410	33	0	34	0
