starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 17:49:41 2012	1335257381	5	2	7	1
Tue Apr 24 17:49:41 2012	1335257381	4	3	7	2
Tue Apr 24 17:49:41 2012	1335257381	4	3	8	2
Tue Apr 24 17:49:41 2012	1335257381	4	3	8	2
Tue Apr 24 17:49:41 2012	1335257381	5	3	8	2
Tue Apr 24 17:49:41 2012	1335257381	4	4	9	3
Tue Apr 24 17:49:41 2012	1335257381	4	4	9	3
Tue Apr 24 17:49:41 2012	1335257381	4	4	9	3
Tue Apr 24 17:49:41 2012	1335257381	4	4	9	3
Tue Apr 24 17:49:41 2012	1335257381	9	0	9	2
Tue Apr 24 17:49:41 2012	1335257381	4	4	9	3
Tue Apr 24 17:49:41 2012	1335257381	4	5	9	4
Tue Apr 24 17:49:41 2012	1335257381	4	5	10	4
Tue Apr 24 17:49:41 2012	1335257381	5	5	10	4
Tue Apr 24 17:49:41 2012	1335257381	5	5	10	5
Tue Apr 24 17:49:41 2012	1335257381	5	5	10	5
Tue Apr 24 17:49:41 2012	1335257381	5	5	10	5
Tue Apr 24 17:49:41 2012	1335257381	5	6	11	5
Tue Apr 24 17:49:41 2012	1335257381	5	6	11	5
Tue Apr 24 17:49:41 2012	1335257381	5	7	11	6
Tue Apr 24 17:49:41 2012	1335257381	5	7	11	6
Tue Apr 24 17:49:41 2012	1335257381	5	7	12	7
Tue Apr 24 17:49:41 2012	1335257381	5	7	12	7
Tue Apr 24 17:49:41 2012	1335257381	5	7	12	7
Tue Apr 24 17:49:41 2012	1335257381	5	8	13	7
Tue Apr 24 17:49:41 2012	1335257381	5	9	13	8
Tue Apr 24 17:49:41 2012	1335257381	5	9	14	8
Tue Apr 24 17:49:41 2012	1335257381	5	9	14	8
Tue Apr 24 17:49:41 2012	1335257381	5	9	14	9
Tue Apr 24 17:49:41 2012	1335257381	5	9	14	9
Tue Apr 24 17:49:41 2012	1335257381	5	10	15	9
Tue Apr 24 17:49:41 2012	1335257381	5	10	15	9
Tue Apr 24 17:49:41 2012	1335257381	5	11	16	10
Tue Apr 24 17:49:41 2012	1335257381	5	11	16	10
Tue Apr 24 17:49:41 2012	1335257381	5	11	16	11
Tue Apr 24 17:49:41 2012	1335257381	5	11	16	11
Tue Apr 24 17:49:41 2012	1335257381	5	11	17	11
Tue Apr 24 17:49:41 2012	1335257381	5	12	17	11
Tue Apr 24 17:49:41 2012	1335257381	5	12	17	11
Tue Apr 24 17:49:41 2012	1335257381	5	13	18	12
Tue Apr 24 17:49:41 2012	1335257381	5	13	18	12
Tue Apr 24 17:49:41 2012	1335257381	5	13	18	13
Tue Apr 24 17:49:41 2012	1335257381	5	14	19	13
Tue Apr 24 17:49:41 2012	1335257381	5	14	19	13
Tue Apr 24 17:49:41 2012	1335257381	5	14	19	13
Tue Apr 24 17:49:41 2012	1335257381	5	14	20	14
Tue Apr 24 17:49:41 2012	1335257381	5	15	20	14
Tue Apr 24 17:49:41 2012	1335257381	5	15	21	15
Tue Apr 24 17:49:41 2012	1335257381	5	15	21	15
Tue Apr 24 17:49:41 2012	1335257381	5	15	21	15
Tue Apr 24 17:49:41 2012	1335257381	6	16	21	15
Tue Apr 24 17:49:41 2012	1335257381	6	16	21	15
Tue Apr 24 17:49:41 2012	1335257381	6	16	22	16
Tue Apr 24 17:49:41 2012	1335257381	6	16	22	16
Tue Apr 24 17:49:41 2012	1335257381	22	0	22	0
Tue Apr 24 17:49:41 2012	1335257381	23	0	23	0
Tue Apr 24 17:49:41 2012	1335257381	23	0	23	0
Tue Apr 24 17:49:41 2012	1335257381	23	0	23	0
Tue Apr 24 17:49:41 2012	1335257381	23	0	24	0
Tue Apr 24 17:49:41 2012	1335257381	9	15	24	14
Tue Apr 24 17:49:41 2012	1335257381	11	14	25	13
Tue Apr 24 17:49:41 2012	1335257381	11	15	26	14
Tue Apr 24 17:49:41 2012	1335257381	12	14	26	13
Tue Apr 24 17:49:41 2012	1335257381	12	14	26	13
Tue Apr 24 17:49:41 2012	1335257381	12	15	27	14
Tue Apr 24 17:49:41 2012	1335257381	12	15	27	14
Tue Apr 24 17:49:41 2012	1335257381	12	14	27	14
Tue Apr 24 17:49:41 2012	1335257381	27	0	27	0
Tue Apr 24 17:49:41 2012	1335257381	14	14	28	13
Tue Apr 24 17:49:41 2012	1335257381	14	14	28	13
Tue Apr 24 17:49:41 2012	1335257381	15	13	28	12
Tue Apr 24 17:49:41 2012	1335257381	16	12	28	11
Tue Apr 24 17:49:41 2012	1335257381	16	12	29	12
Tue Apr 24 17:49:41 2012	1335257381	17	12	29	11
Tue Apr 24 17:49:41 2012	1335257381	18	11	29	10
Tue Apr 24 17:49:41 2012	1335257381	18	12	30	11
Tue Apr 24 17:49:41 2012	1335257381	18	12	30	11
Tue Apr 24 17:49:41 2012	1335257381	18	11	30	11
Tue Apr 24 17:49:41 2012	1335257381	20	11	31	10
Tue Apr 24 17:49:41 2012	1335257381	20	10	31	10
Tue Apr 24 17:49:41 2012	1335257381	21	10	31	9
Tue Apr 24 17:49:41 2012	1335257381	21	10	31	9
Tue Apr 24 17:49:41 2012	1335257381	22	10	32	9
Tue Apr 24 17:49:41 2012	1335257381	22	9	32	9
Tue Apr 24 17:49:41 2012	1335257381	23	9	32	8
Tue Apr 24 17:49:41 2012	1335257381	23	9	32	9
Tue Apr 24 17:49:41 2012	1335257381	24	9	32	8
Tue Apr 24 17:49:41 2012	1335257381	25	7	33	7
Tue Apr 24 17:49:41 2012	1335257381	24	9	33	8
Tue Apr 24 17:49:41 2012	1335257381	26	7	33	6
Tue Apr 24 17:49:41 2012	1335257381	27	7	34	6
Tue Apr 24 17:49:41 2012	1335257381	28	6	34	5
Tue Apr 24 17:49:41 2012	1335257381	34	1	34	0
Tue Apr 24 17:49:41 2012	1335257381	34	1	34	0
Tue Apr 24 17:49:41 2012	1335257381	34	1	34	0
Tue Apr 24 17:49:41 2012	1335257381	34	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	34	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	28	7	35	6
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	34	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	29	6	35	5
Tue Apr 24 17:49:41 2012	1335257381	34	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	0
Tue Apr 24 17:49:41 2012	1335257381	30	5	35	4
Tue Apr 24 17:49:41 2012	1335257381	35	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	1
Tue Apr 24 17:49:41 2012	1335257381	35	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	35	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	36	0	36	1
Tue Apr 24 17:49:41 2012	1335257381	29	6	36	6
Tue Apr 24 17:49:41 2012	1335257381	36	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	36	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	1	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
Tue Apr 24 17:49:41 2012	1335257381	35	0	36	0
