starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 17:50:13 2012	1335257413	3	2	5	1
Tue Apr 24 17:50:13 2012	1335257413	4	2	6	1
Tue Apr 24 17:50:13 2012	1335257413	3	2	6	2
Tue Apr 24 17:50:13 2012	1335257413	3	2	6	2
Tue Apr 24 17:50:13 2012	1335257413	3	2	6	2
Tue Apr 24 17:50:13 2012	1335257413	3	3	7	2
Tue Apr 24 17:50:13 2012	1335257413	3	4	7	3
Tue Apr 24 17:50:13 2012	1335257413	3	4	7	3
Tue Apr 24 17:50:13 2012	1335257413	3	4	8	4
Tue Apr 24 17:50:13 2012	1335257413	4	4	8	4
Tue Apr 24 17:50:13 2012	1335257413	4	5	9	4
Tue Apr 24 17:50:13 2012	1335257413	4	5	9	5
Tue Apr 24 17:50:13 2012	1335257413	4	6	9	5
Tue Apr 24 17:50:13 2012	1335257413	4	6	9	5
Tue Apr 24 17:50:13 2012	1335257413	4	6	10	6
Tue Apr 24 17:50:13 2012	1335257413	4	6	10	6
Tue Apr 24 17:50:13 2012	1335257413	4	7	11	6
Tue Apr 24 17:50:13 2012	1335257413	4	7	11	6
Tue Apr 24 17:50:13 2012	1335257413	4	7	11	6
Tue Apr 24 17:50:13 2012	1335257413	4	8	11	7
Tue Apr 24 17:50:13 2012	1335257413	4	8	12	8
Tue Apr 24 17:50:13 2012	1335257413	4	8	12	8
Tue Apr 24 17:50:13 2012	1335257413	4	8	12	8
Tue Apr 24 17:50:13 2012	1335257413	4	9	13	8
Tue Apr 24 17:50:13 2012	1335257413	4	9	13	8
Tue Apr 24 17:50:13 2012	1335257413	4	9	13	9
Tue Apr 24 17:50:13 2012	1335257413	4	9	13	9
Tue Apr 24 17:50:13 2012	1335257413	4	10	14	10
Tue Apr 24 17:50:13 2012	1335257413	4	11	15	10
Tue Apr 24 17:50:13 2012	1335257413	4	11	15	10
Tue Apr 24 17:50:13 2012	1335257413	4	11	15	10
Tue Apr 24 17:50:13 2012	1335257413	4	11	15	11
Tue Apr 24 17:50:13 2012	1335257413	4	11	15	11
