starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 18:05:23 2012	1335258323	2	1	3	1
Tue Apr 24 18:05:23 2012	1335258323	5	0	5	0
Tue Apr 24 18:05:23 2012	1335258323	6	0	6	0
Tue Apr 24 18:05:23 2012	1335258323	6	0	6	0
Tue Apr 24 18:05:23 2012	1335258323	6	0	6	0
Tue Apr 24 18:05:23 2012	1335258323	6	0	7	0
Tue Apr 24 18:05:23 2012	1335258323	7	0	7	0
Tue Apr 24 18:05:23 2012	1335258323	7	0	7	0
Tue Apr 24 18:05:23 2012	1335258323	7	0	7	0
Tue Apr 24 18:05:23 2012	1335258323	7	0	7	1
Tue Apr 24 18:05:23 2012	1335258323	8	0	8	2
Tue Apr 24 18:05:23 2012	1335258323	8	0	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	3	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	3	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	3	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	3	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	4	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	3	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	3	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	4	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	4	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	4	8	2
Tue Apr 24 18:05:23 2012	1335258323	5	4	9	2
Tue Apr 24 18:05:23 2012	1335258323	9	0	9	3
Tue Apr 24 18:05:23 2012	1335258323	5	4	9	2
Tue Apr 24 18:05:23 2012	1335258323	9	1	10	0
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
Tue Apr 24 18:05:23 2012	1335258323	9	1	10	0
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
Tue Apr 24 18:05:23 2012	1335258323	5	5	10	4
