starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	0
Tue Apr 24 18:05:08 2012	1335258308	8	0	8	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	8	1	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	8	1	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	8	1	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	9	1
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	1
Tue Apr 24 18:05:08 2012	1335258308	9	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	9	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	1
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	1
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	10	0	10	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	10	1	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	10	1	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	1
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	11	0
Tue Apr 24 18:05:08 2012	1335258308	11	0	12	0
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	0
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	0
Tue Apr 24 18:05:08 2012	1335258308	11	1	12	0
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	1
Tue Apr 24 18:05:08 2012	1335258308	10	1	12	0
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	1
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	1
Tue Apr 24 18:05:08 2012	1335258308	11	1	12	0
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	1
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	0
Tue Apr 24 18:05:08 2012	1335258308	11	1	12	0
Tue Apr 24 18:05:08 2012	1335258308	12	0	12	0
Tue Apr 24 18:05:08 2012	1335258308	13	0	13	1
Tue Apr 24 18:05:08 2012	1335258308	13	0	13	0
Tue Apr 24 18:05:08 2012	1335258308	13	0	13	0
Tue Apr 24 18:05:08 2012	1335258308	14	0	14	0
Tue Apr 24 18:05:08 2012	1335258308	15	0	15	0
Tue Apr 24 18:05:08 2012	1335258308	15	0	15	0
Tue Apr 24 18:05:08 2012	1335258308	15	0	16	0
Tue Apr 24 18:05:08 2012	1335258308	16	0	16	0
