starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 24 18:04:04 2012	1335258244	7	0	7	1
Tue Apr 24 18:04:04 2012	1335258244	8	0	8	1
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	7	1	9	1
Tue Apr 24 18:04:04 2012	1335258244	7	1	9	1
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	8	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	0	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
Tue Apr 24 18:04:04 2012	1335258244	9	1	9	0
